storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,storm.year,basin,sst,sst.norm,sst.class
EP162005,SIXTEEN,26,561600,1740968457.007407,30,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP162006,OLIVIA,21,453600,1652008497.844444,40,2006,EPAC,28.404811687423074,1.012323428329573,high
EP162008,ODILE,21,453600,3998786924.6888885,50,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP162009,MARTY,30,648e3,2387214771.918518,40,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP162012,PAUL,19,410400,17576943997.425922,105,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP162013,PRISCILLA,21,453600,1692444842.918518,40,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP162014,SIXTEEN,25,54e4,1884701283.5888884,30,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP162015,SIXTEEN,4,86400,317609110.3999999,30,2015,EPAC,29.099918058260805,1.037096430598472,high
EP162016,ORLENE,28,604800,22437392675.329624,95,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP171968,REBECCA,21,453600,7435508652.848146,75,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP171970,ROSALIE,11,237600,2281712671.5888886,45,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP171971,RAMONA,15,324e3,2098278706.2074072,50,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP171974,ROSALIE,13,280800,3355113831.7370367,55,1974,EPAC,27.589341397993177,0.983260757955944,low
EP171978,ROSA,21,453600,10182974499.062962,75,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP171982,ROSA,25,54e4,2820618870.4851847,45,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP171983,RAYMOND,51,1101600,85374725767.44073,125,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP171984,POLO,31,669600,24176155513.514812,100,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP171985,RICK,45,972e3,66785770333.75185,125,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP171986,ROSLYN,28,604800,59023830095.214806,125,1986,EPAC,28.09331911277307,1.001222096817894,high
EP171987,RAMON,27,583200,55034968455.225914,120,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP171988,UNNAMED,12,259200,651760361.9666666,30,1988,EPAC,27.52822017159195,0.981082449219555,low
EP171989,NARDA,21,453600,2662917124.6962957,45,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP171990,NORBERT,39,842400,13325246114.455555,70,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP171992,ORLENE,49,1058400,98239365151.18887,125,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP171993,UNNAMED,10,216e3,637791442.7592591,30,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP171994,OLIVIA,31,669600,48521040866.92963,130,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP171997,OLAF,66,1425600,7452786000.288888,60,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP172000,OLIVIA,32,691200,8574343171.388888,55,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP172001,OCTAVE,16,345600,7028939583.285184,75,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP172006,PAUL,21,453600,12051133641.485182,90,2006,EPAC,28.404811687423074,1.012323428329573,high
EP172008,SEVENTEEN,19,410400,928197921.0185183,30,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP172009,NORA,31,669600,2787166985.0148144,50,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP172012,ROSA,27,583200,4067161108.177777,45,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP172013,RAYMOND,50,108e4,39704447228.23333,110,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP172014,POLO,44,950400,10591013981.174072,65,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP172015,MARTY,18,388800,6930789545.696296,70,2015,EPAC,29.099918058260805,1.037096430598472,high
EP172016,PAINE,15,324e3,7192522979.2666645,80,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP181968,SIMONE,4,86400,930035936.7037035,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP181970,SELMA,29,626400,6097800837.170369,60,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP181971,SHARON,15,324e3,963120219.0370369,35,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP181978,SERGIO,12,259200,975986328.833333,35,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP181982,SERGIO,40,864e3,58956191117.99999,110,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP181983,SONIA,21,453600,2155257192.4481473,40,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP181984,RACHEL,36,777600,5238344702.777778,55,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP181985,SANDRA,46,993600,52548868439.444435,110,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP181987,SELMA,18,388800,1519671368.5111105,35,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP181988,UNNAMED,9,194400,513909185.5777777,30,1988,EPAC,27.52822017159195,0.981082449219555,low
EP181989,OCTAVE,33,712800,32494646901.52592,115,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP181990,UNNAMED,13,280800,731162639.5666666,30,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP181992,INIKI,33,712800,46813524295.392586,125,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP181994,PAUL,23,496800,2142758685.7888882,40,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP181997,PAULINE,20,432e3,32460092206.64444,115,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP182000,PAUL,16,345600,1545771191.2407403,40,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP182006,EIGHTEEN,11,237600,493691013.0407406,30,2006,EPAC,28.404811687423074,1.012323428329573,high
EP182008,POLO,11,237600,1461957675.996296,40,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP182009,OLAF,13,280800,1398362333.2888885,40,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP182013,SONIA,13,280800,1418580505.8259256,40,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP182014,RACHEL,37,799200,12335290866.414812,75,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP182015,NORA,27,583200,6147794863.807406,60,2015,EPAC,29.099918058260805,1.037096430598472,high
EP182016,ROSLYN,22,475200,2580574021.9999995,45,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP191968,TARA,33,712800,7955299488.618517,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP191982,TARA,27,583200,3750287204.051851,45,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP191983,TICO,34,734400,55460285284.77777,115,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP191984,SIMON,33,712800,5831656165.955555,55,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP191985,TERRY,37,799200,40272394074.95555,100,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP191988,UNNAMED,13,280800,831518295.9777776,30,1988,EPAC,27.52822017159195,0.981082449219555,low
EP191989,PRISCILLA,19,410400,3425693634.0481477,55,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP191990,ODILE,35,756e3,56011689990.333336,125,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP191992,PAINE,23,496800,9381599660.322222,65,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP191994,ROSA,27,583200,14460772204.76296,90,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP191997,RICK,16,345600,7526674230.833332,85,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP192000,ROSA,20,432e3,4766342274.822222,55,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP192006,ROSA,11,237600,913126192.3999997,35,2006,EPAC,28.404811687423074,1.012323428329573,high
EP192009,PATRICIA,16,345600,2688281741.1518517,50,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP192014,SIMON,35,756e3,23013794394.2037,115,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP192015,OLAF,55,1188e3,106885390934.29999,130,2015,EPAC,29.099918058260805,1.037096430598472,high
EP192016,ULIKA,31,669600,6081258696.003703,65,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP201983,VELMA,7,151200,573093290.6407405,35,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP201985,VIVIAN,15,324e3,1370792098.0111108,35,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP201988,UNNAMED,7,151200,355104630.37777776,30,1988,EPAC,27.52822017159195,0.981082449219555,low
EP201989,UNNAMED,8,172800,467958793.4481481,30,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP201990,POLO,13,280800,3572367285.725926,65,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP201992,ROSLYN,70,1512e3,28646944866.159256,85,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP202006,TWENTY,3,64800,238206832.79999995,30,2006,EPAC,28.404811687423074,1.012323428329573,high
EP202009,RICK,25,54e4,76088335319.6111,155,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP202014,TRUDY,8,172800,1200591845.5629628,50,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP202015,PATRICIA,18,388800,76680176370.24072,185,2015,EPAC,29.099918058260805,1.037096430598472,high
EP202016,SEYMOUR,33,712800,44729582111.529625,130,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP211983,WINNIE,13,280800,7094372941.677775,80,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP211985,WALDO,11,237600,8027717306.614813,90,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP211989,RAYMOND,44,950400,71392940450.23703,125,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP211990,RACHEL,25,54e4,4453144402.066667,55,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP211992,SEYMOUR,40,864e3,17768465231.82222,75,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP212006,SERGIO,29,626400,17023701276.18518,95,2006,EPAC,28.404811687423074,1.012323428329573,high
EP212014,VANCE,27,583200,21117329810.229626,95,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP212015,RICK,33,712800,2519551901.251851,35,2015,EPAC,29.099918058260805,1.037096430598472,high
EP212016,TINA,22,475200,1130747249.5259256,35,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP221985,XINA,45,972e3,22857930664.099995,100,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP221989,UNNAMED,20,432e3,1153171040.885185,30,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP221990,SIMON,24,518400,6221683094.3518505,60,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP221992,TINA,98,2116800,133932526948.07407,130,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP222015,SANDRA,25,54e4,37636311979.262955,130,2015,EPAC,29.099918058260805,1.037096430598472,high
EP222016,OTTO,36,777600,17968073735.23333,100,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP231990,TRUDY,67,1447200,136663450653.12221,135,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP231992,VIRGIL,19,410400,22421218137.299995,115,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP241989,UNNAMED,15,324e3,800639632.4666666,30,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP241990,VANCE,41,885600,20757078735.93333,85,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP241992,WINIFRED,16,345600,14745664635.966663,100,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP251992,XAVIER,6,129600,645143505.4999998,40,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP261992,YOLANDA,28,604800,6390412934.251851,55,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP271992,ZEKE,22,475200,2646374983.5296288,45,1992,EPAC,28.297883987426758,1.0085126156744906,high
