storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,mean.wind,mean.sq.wind,storm.year,basin,sst,sst.norm,sst.class
EP042003,DOLORES,11,237600,698813563.5074072,35,26.818181818181817,747.7272727272727,2003,EPAC,28.254793315618286,1.001580752897043,high
EP052003,ENRIQUE,23,496800,3817558578.129629,55,33.69565217391305,1303.2608695652175,2003,EPAC,28.254793315618286,1.001580752897043,high
EP062003,FELICIA,28,604800,2507053394.592592,45,29.642857142857142,926.7857142857143,2003,EPAC,28.254793315618286,1.001580752897043,high
EP072003,GUILLERMO,24,518400,4145460576.366666,50,36.875,1436.4583333333333,2003,EPAC,28.254793315618286,1.001580752897043,high
EP082003,HILDA,18,388800,1588780758.2740736,35,30.555555555555557,950,2003,EPAC,28.254793315618286,1.001580752897043,high
EP092003,IGNACIO,22,475200,14807789566.125923,90,52.72727272727273,3286.3636363636365,2003,EPAC,28.254793315618286,1.001580752897043,high
EP102003,JIMENA,35,756e3,21238271242.31481,90,49,2946.4285714285716,2003,EPAC,28.254793315618286,1.001580752897043,high
EP112003,KEVIN,28,604800,1328150134.1148145,35,23.75,602.6785714285714,2003,EPAC,28.254793315618286,1.001580752897043,high
EP122003,LINDA,39,842400,5612197093.1444435,65,31.153846153846153,1137.820512820513,2003,EPAC,28.254793315618286,1.001580752897043,high
EP132003,MARTY,30,648e3,12125021872.029627,85,43.333333333333336,2278.3333333333335,2003,EPAC,28.254793315618286,1.001580752897043,high
EP142003,NORA,31,669600,20025180890.09259,90,50.483870967741936,3105.6451612903224,2003,EPAC,28.254793315618286,1.001580752897043,high
EP152003,OLAF,20,432e3,6202567731.225925,65,45.25,2143.75,2003,EPAC,28.254793315618286,1.001580752897043,high
EP162003,PATRICIA,25,54e4,7421907336.777777,70,42,1966,2003,EPAC,28.254793315618286,1.001580752897043,high
CP012004,UNNAMED,9,194400,279010781.0111111,25,21.666666666666668,475,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP012004,AGATHA,17,367200,1821841147.1555552,50,30,1e3,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP022004,UNNAMED,11,237600,493691013.0407406,30,24.09090909090909,597.7272727272727,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP032004,BLAS,28,604800,2889360657.1111107,55,27.857142857142858,921.4285714285714,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP042004,CELIA,30,648e3,8871366506.114813,75,42.166666666666664,1965.8333333333333,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP052004,DARBY,24,518400,21834891133.72592,105,57.083333333333336,3941.6666666666665,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP062004,UNNAMED,4,86400,183801568.5185185,25,25,625,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP072004,ESTELLE,27,583200,4768915496.781481,60,34.629629629629626,1362.037037037037,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP082004,FRANK,18,388800,7439184684.218517,75,44.72222222222222,2362.5,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP092004,UNNAMED,19,410400,905774129.6592591,30,24.736842105263158,626.3157894736842,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP102004,GEORGETTE,33,712800,4507549666.348147,55,30.606060606060606,1121.2121212121212,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP112004,HOWARD,44,950400,33974984734.374065,120,46.25,3101.7045454545455,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP122004,ISIS,52,1123200,8737926567.370369,65,36.15384615384615,1389.423076923077,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP132004,JAVIER,38,820800,84967789094.74074,130,76.84210526315789,7259.210526315789,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP142004,KAY,12,259200,806888885.7962961,40,27.083333333333332,768.75,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP152004,LESTER,8,172800,1059064637.8037034,45,34.375,1221.875,2004,EPAC,28.33148153727362,1.0042992101133421,high
EP162004,UNNAMED,7,151200,488912172.25925916,30,28.571428571428573,821.4285714285714,2004,EPAC,28.33148153727362,1.0042992101133421,high
CP012005,ONE,10,216e3,369808755.85925925,25,23,535,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP012005,ADRIAN,14,302400,4606802513.348147,70,44.285714285714285,2150,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP022005,BEATRIZ,19,410400,1682887161.355555,45,28.42105263157895,886.8421052631579,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP032005,CALVIN,30,648e3,2134303813.6370366,45,26.666666666666668,770,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP042005,DORA,12,259200,1198386226.7407403,40,30.833333333333332,1004.1666666666666,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP052005,EUGENE,15,324e3,2610717479.2370367,60,35.333333333333336,1383.3333333333333,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP062005,FERNANDA,33,712800,17841250652.95555,75,50,2910.6060606060605,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP072005,GREG,19,410400,2643066555.2962956,45,35.26315789473684,1276.3157894736842,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP082005,HILARY,34,734400,22224918062.12222,90,51.61764705882353,3197.794117647059,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP092005,IRWIN,34,734400,2332074301.3629622,45,25.88235294117647,739.7058823529412,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP102005,JOVA,53,1144800,67850716621.74814,110,63.77358490566038,4980.188679245283,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP112005,KENNETH,65,1404e3,68931837447.77406,115,61.30769230769231,4394.2307692307695,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP122005,LIDIA,7,151200,675654565.8740739,35,31.428571428571427,1007.1428571428571,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP132005,MAX,21,453600,7843548134.959258,70,44.523809523809526,2275,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP142005,NORMA,33,712800,3687427067.618518,50,29.848484848484848,1014.3939393939394,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP152005,OTIS,31,669600,14530616800.799997,90,44.516129032258064,2469.3548387096776,2005,EPAC,28.126920968308646,0.9970479120277981,low
EP162005,SIXTEEN,26,561600,1740968457.007407,30,28.076923076923077,796.1538461538462,2005,EPAC,28.126920968308646,0.9970479120277981,low
CP012006,IOKE,83,1792800,308698042755.08514,140,93.19277108433735,10440.66265060241,2006,EPAC,28.404811687423074,1.0068986298357347,high
CP022006,TWO,38,820800,1487322292.4518516,30,23.157894736842106,548.6842105263158,2006,EPAC,28.404811687423074,1.0068986298357347,high
CP032006,THREE,10,216e3,323858363.7296296,30,20.5,457.5,2006,EPAC,28.404811687423074,1.0068986298357347,high
CP042006,FOUR,37,799200,1598706042.974074,30,24.18918918918919,592.5675675675676,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP012006,ALETTA,16,345600,1758613407.5851846,40,32.5,1087.5,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP022006,TWO,7,151200,422008401.31851846,30,27.142857142857142,742.8571428571429,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP032006,BUD,27,583200,22845064554.3037,110,51.851851851851855,3559.259259259259,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP042006,CARLOTTA,33,712800,12004815646.218515,75,42.57575757575758,2155.3030303030305,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP052006,DANIEL,48,1036800,93011680939.38518,130,70.20833333333333,6366.666666666667,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP062006,EMILIA,41,885600,7069743531.496296,55,33.90243902439025,1339.0243902439024,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP072006,FABIO,21,453600,2256348055.1333327,45,31.428571428571427,1042.857142857143,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP082006,GILMA,17,367200,1076709588.3814812,35,26.764705882352942,745.5882352941177,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP092006,HECTOR,35,756e3,26464117438.433327,95,55.285714285714285,3567.8571428571427,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP102006,ILEANA,32,691200,29875842153.27407,105,56.5625,3959.375,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP112006,JOHN,31,669600,51047577227.78518,115,70.96774193548387,6008.064516129032,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP122006,KRISTY,42,907200,8851148333.577776,70,36.42857142857143,1515.4761904761904,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP132006,LANE,16,345600,17539080874.31111,110,60,4400,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP142006,MIRIAM,22,475200,1757878201.3111107,40,28.636363636363637,861.3636363636364,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP152006,NORMAN,28,604800,2421769466.799999,45,30,925,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP162006,OLIVIA,21,453600,1652008497.844444,40,28.571428571428573,854.7619047619048,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP172006,PAUL,21,453600,12051133641.485182,90,51.19047619047619,2989.285714285714,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP182006,EIGHTEEN,11,237600,493691013.0407406,30,24.09090909090909,597.7272727272727,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP192006,ROSA,11,237600,913126192.3999997,35,30,913.6363636363636,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP202006,TWENTY,3,64800,238206832.79999995,30,30,900,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP212006,SERGIO,29,626400,17023701276.18518,95,50,2948.2758620689656,2006,EPAC,28.404811687423074,1.0068986298357347,high
EP012007,ALVIN,43,928800,2655197458.818518,35,27.093023255813954,747.0930232558139,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP022007,BARBARA,17,367200,2772462859.533333,45,37.05882352941177,1414.7058823529412,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP032007,THREE,15,324e3,598090303.9592592,30,22.333333333333332,535,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP042007,FOUR,9,194400,524937279.6888888,30,26.666666666666668,722.2222222222222,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP052007,FIVE,7,151200,388556515.8481481,30,26.428571428571427,703.5714285714286,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP062007,COSME,42,907200,6170218655.166666,65,33.214285714285715,1216.0714285714287,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP072007,DALILA,34,734400,4252065486.1074066,50,32.5,1136.0294117647059,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP082007,ERICK,7,151200,709106451.3444442,35,32.142857142857146,1046.4285714285713,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP092007,FLOSSIE,32,691200,72667420526.34442,120,80.15625,7527.34375,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP102007,GIL,19,410400,1898302599.6592588,40,31.05263157894737,1007.8947368421053,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP112007,HENRIETTE,29,626400,13571172613.133331,75,50.689655172413794,2765.5172413793102,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP122007,IVO,28,604800,10310900390.75185,70,42.67857142857143,2190.1785714285716,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP132007,THIRTEEN,24,518400,855412499.885185,30,22.291666666666668,511.4583333333333,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP142007,JULIETTE,25,54e4,2941560302.5703697,50,32,1094,2007,EPAC,27.97511602898294,0.9916667045376237,low
EP152007,KIKO,50,108e4,7492119535.95185,60,33.5,1244.5,2007,EPAC,27.97511602898294,0.9916667045376237,low
CP012008,KIKA,48,1036800,3104408492.2777767,35,26.5625,746.3541666666666,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP012008,ALMA,7,151200,1356087972.5296295,55,37.857142857142854,1532.142857142857,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP022008,BORIS,37,799200,13212759554.52222,70,44.189189189189186,2226.3513513513512,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP032008,CRISTINA,22,475200,2314061747.6481476,45,30.227272727272727,1001.1363636363636,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP042008,DOUGLAS,19,410400,1228162080.8407404,35,26.57894736842105,746.0526315789474,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP052008,FIVE,7,151200,422008401.31851846,30,27.142857142857142,742.8571428571429,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP062008,ELIDA,41,885600,24056316890.840736,90,51.09756097560975,3031.0975609756097,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP072008,FAUSTO,33,712800,20654885063.837032,80,53.333333333333336,3236.3636363636365,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP082008,GENEVIEVE,40,864e3,9551432309.633333,65,37.875,1663.125,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP092008,HERNAN,41,885600,29218200141.11481,105,50.609756097560975,3239.6341463414633,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP102008,ISELLE,41,885600,3197412085.9481473,45,28.29268292682927,842.6829268292682,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP112008,JULIO,16,345600,2004539906.2629623,45,33.4375,1170.3125,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP122008,KARINA,7,151200,582283369.0666665,35,30,914.2857142857143,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP132008,LOWELL,21,453600,3243362478.077777,45,36.42857142857143,1365.4761904761904,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP142008,MARIE,74,1598400,10104675030.874073,70,30.135135135135137,1080.4054054054054,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP152008,NORBERT,35,756e3,47088491441.896286,115,68.85714285714286,5375.714285714285,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP162008,ODILE,21,453600,3998786924.6888885,50,37.142857142857146,1502.3809523809523,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP172008,SEVENTEEN,19,410400,928197921.0185183,30,25,638.1578947368421,2008,EPAC,28.041740312599497,0.9940284135545859,low
EP182008,POLO,11,237600,1461957675.996296,40,35,1247.7272727272727,2008,EPAC,28.041740312599497,0.9940284135545859,low
CP012009,MAKA,37,799200,2783858556.781481,45,27.7027027027027,816.8918918918919,2009,EPAC,28.47301643724279,1.0093163634893667,high
CP022009,TWO,28,604800,1112367092.674074,30,22.857142857142858,544.6428571428571,2009,EPAC,28.47301643724279,1.0093163634893667,high
CP032009,NEKI,34,734400,29971786572.040737,110,57.205882352941174,3869.8529411764707,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP012009,ONE,8,172800,501410678.9185184,30,27.5,762.5,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP022009,ANDRES,13,280800,5815481627.925925,70,50,2680.769230769231,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP032009,BLANCA,25,54e4,2422137069.9370365,45,30.2,969,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP042009,CARLOS,27,583200,18434194512.996292,90,55.370370370370374,3439.814814814815,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP052009,DOLORES,25,54e4,2243114342.1999993,50,28.8,902,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP062009,LANA,16,345600,3520902846.54074,55,40,1693.75,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP072009,ENRIQUE,20,432e3,3851010463.5999994,55,37.5,1520,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP082009,FELICIA,33,712800,57850073278.65555,125,72.27272727272727,6206.818181818182,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP092009,NINE,25,54e4,1583634314.3555553,30,27.6,768,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP102009,GUILLERMO,46,993600,31065038301.588886,110,50.54347826086956,3126.6304347826085,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP112009,HILDA,42,907200,6142648419.888888,55,33.57142857142857,1236.904761904762,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP122009,IGNACIO,17,367200,2402654103.6740737,45,34.11764705882353,1247.0588235294117,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP132009,JIMENA,35,756e3,75544650279.93332,135,71.14285714285714,6762.857142857143,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP142009,KEVIN,39,842400,2646007380.392592,45,26.666666666666668,757.6923076923077,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP152009,LINDA,37,799200,9783389889.103703,70,37.83783783783784,1721.6216216216217,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP162009,MARTY,30,648e3,2387214771.918518,40,28.333333333333332,851.6666666666666,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP172009,NORA,31,669600,2787166985.0148144,50,28.70967741935484,896.7741935483871,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP182009,OLAF,13,280800,1398362333.2888885,40,32.30769230769231,1073.076923076923,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP192009,PATRICIA,16,345600,2688281741.1518517,50,35.3125,1370.3125,2009,EPAC,28.47301643724279,1.0093163634893667,high
EP202009,RICK,25,54e4,76088335319.6111,155,84.6,8729,2009,EPAC,28.47301643724279,1.0093163634893667,high
CP012010,OMEKA,28,604800,3688529877.0296288,50,33.57142857142857,1192.857142857143,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP012010,AGATHA,8,172800,781156666.2037034,40,30.625,990.625,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP022010,TWO,4,86400,217253453.98888886,30,26.25,693.75,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP032010,BLAS,32,691200,4569674596.507407,55,33.59375,1227.34375,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP042010,CELIA,50,108e4,68251771644.25554,140,62.7,4993.5,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP052010,DARBY,38,820800,27922399083.059254,105,48.68421052631579,3185.5263157894738,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP062010,SIX,18,388800,882615132.0259259,30,25.27777777777778,645.8333333333334,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP072010,ESTELLE,26,561600,4348745111.148148,55,35.38461538461539,1365.3846153846155,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP082010,EIGHT,12,259200,617940873.3592591,30,25.416666666666668,660.4166666666666,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP092010,FRANK,30,648e3,15406982679.496294,80,51.333333333333336,2893.3333333333335,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP102010,TEN,10,216e3,559491974.5703702,30,26,695,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP112010,ELEVEN,5,108e3,307683825.6999999,30,27,745,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP122010,GEORGETTE,11,237600,1106853045.618518,35,32.27272727272727,1047.7272727272727,2010,EPAC,27.728333147888925,0.9829187026999456,low
EP012011,ADRIAN,30,648e3,35302032059.077774,120,56.5,4335.833333333333,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP022011,BEATRIZ,14,302400,5926865378.448147,80,45.357142857142854,2408.9285714285716,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP032011,CALVIN,29,626400,5524339943.3925915,70,33.793103448275865,1367.2413793103449,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP042011,DORA,33,712800,45637194256.87407,135,60.303030303030305,4853.030303030303,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP052011,EUGENE,43,928800,40127190835.82592,115,54.53488372093023,3815.6976744186045,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP062011,FERNANDA,29,626400,5521399118.296295,60,36.55172413793103,1472.4137931034484,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP072011,GREG,26,561600,9222427501.985184,75,41.92307692307692,2105.769230769231,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP082011,EIGHT,9,194400,435609717.38888884,30,25,636.1111111111111,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP092011,HILARY,50,108e4,96678154628.19258,125,70.6,6430,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP102011,JOVA,30,648e3,36820600618.17777,110,65,4956.666666666667,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP112011,IRWIN,56,1209600,15685625857.370367,85,38.392857142857146,1755.357142857143,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP122011,TWELVE,26,561600,1092884126.4111109,30,23.653846153846153,574.0384615384615,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP132011,KENNETH,31,669600,32148732349.574074,125,53.064516129032256,3876.6129032258063,2011,EPAC,27.826611549024744,0.9864024922964075,low
EP012012,ALETTA,26,561600,2908843623.3740735,45,32.11538461538461,1079.8076923076924,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP022012,BUD,25,54e4,18916122225.651848,100,53.2,3444,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP032012,CARLOTTA,15,324e3,7804214599.296295,90,46.666666666666664,2670,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP042012,DANIEL,41,885600,26053137131.22592,100,50.609756097560975,3093.2926829268295,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP052012,EMILIA,44,950400,50824074520.46666,120,59.31818181818182,4465.909090909091,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP062012,FABIO,40,864e3,24859162142.129623,95,47.875,2939.375,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP072012,GILMA,33,712800,9293007304.296295,70,39.39393939393939,1828.7878787878788,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP082012,HECTOR,36,777600,3462821550.888888,45,30,962.5,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP092012,ILEANA,47,1015200,13545807996.677774,75,38.61702127659574,1811.1702127659576,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP102012,JOHN,20,432e3,1457546438.3518515,40,26.75,786.25,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP112012,KRISTY,33,712800,4941321368.051851,50,34.84848484848485,1295.4545454545455,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP122012,LANE,20,432e3,8234677872.766665,75,47.25,2471.25,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP132012,MIRIAM,44,950400,24098223648.46296,105,43.52272727272727,2549.431818181818,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP142012,NORMAN,9,194400,1068622319.3666664,45,31.666666666666668,1091.6666666666667,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP152012,OLIVIA,17,367200,3088969160.522222,50,36.1764705882353,1442.6470588235295,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP162012,PAUL,19,410400,17576943997.425922,105,58.68421052631579,4032.8947368421054,2012,EPAC,28.286013922030037,1.0026874663005523,high
EP172012,ROSA,27,583200,4067161108.177777,45,35.55555555555556,1324.0740740740741,2012,EPAC,28.286013922030037,1.0026874663005523,high
CP012013,PEWA,42,907200,9201841726.31111,65,37.857142857142854,1602.3809523809523,2013,EPAC,28.117869567871093,0.9967270564347753,low
CP022013,UNALA,29,626400,1691342033.5074072,35,26.724137931034484,723.2758620689655,2013,EPAC,28.117869567871093,0.9967270564347753,low
CP032013,THREE,48,1036800,2191282299.8777776,30,24.6875,616.1458333333334,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP012013,ALVIN,15,324e3,1699796905.6592588,50,31.333333333333332,1060,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP022013,BARBARA,10,216e3,2574692371.8074074,65,40,1790,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP032013,COSME,30,648e3,9100015657.35185,75,39.833333333333336,1895.8333333333333,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP042013,DALILA,41,885600,9883377942.377777,70,37.31707317073171,1634.1463414634147,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP052013,ERICK,22,475200,9413948736.38148,70,47.95454545454545,2542.0454545454545,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP062013,FLOSSIE,23,496800,6339683701.34074,60,43.47826086956522,1980.4347826086957,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP072013,GIL,32,691200,12756931664.596292,75,44.84375,2332.03125,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP082013,HENRIETTE,41,885600,25243307420.33333,90,51.21951219512195,3090.243902439024,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP092013,IVO,31,669600,2290535146.877777,40,27.580645161290324,810.483870967742,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP102013,JULIETTE,10,216e3,1782507611.4925923,55,36.5,1437.5,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP112013,KIKO,23,496800,4076718789.740741,65,33.04347826086956,1306.5217391304348,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP122013,LORENA,19,410400,1908227884.359259,45,30.263157894736842,985.5263157894736,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP132013,MANUEL,26,561600,7266043606.674073,65,40.76923076923077,1878.8461538461538,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP142013,NARDA,24,518400,3289312870.207407,55,32.916666666666664,1183.3333333333333,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP152013,OCTAVE,14,302400,3254390572.1888885,55,39.642857142857146,1719.642857142857,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP162013,PRISCILLA,21,453600,1692444842.918518,40,29.047619047619047,876.1904761904761,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP172013,RAYMOND,50,108e4,39704447228.23333,110,54.9,3599.5,2013,EPAC,28.117869567871093,0.9967270564347753,low
EP182013,SONIA,13,280800,1418580505.8259256,40,32.69230769230769,1090.3846153846155,2013,EPAC,28.117869567871093,0.9967270564347753,low
CP012014,WALI,9,194400,925257095.922222,40,31.666666666666668,1036.111111111111,2014,EPAC,28.584473814581433,1.0132673236915444,high
CP022014,ANA,54,1166400,26445002075.307404,75,52.129629629629626,2880.0925925925926,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP012014,AMANDA,30,648e3,58234586159.99629,135,70.83333333333333,6384.166666666667,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP022014,BORIS,14,302400,978927153.9296293,40,27.5,791.0714285714286,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP032014,CRISTINA,41,885600,35978789434.36296,130,48.53658536585366,3403.6585365853657,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP042014,DOUGLAS,42,907200,4310514384.896295,45,30.952380952380953,1015.4761904761905,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP052014,ELIDA,11,237600,1849043779.296296,45,36.36363636363637,1409.090909090909,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP062014,FAUSTO,13,280800,1184049704.396296,40,29.615384615384617,932.6923076923077,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP072014,GENEVIEVE,87,1879200,85103802255.44443,140,47.241379310344826,3372.4137931034484,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP082014,HERNAN,22,475200,5435012381.092592,65,38.40909090909091,1696.590909090909,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP092014,ISELLE,45,972e3,64444505953.96295,120,66.22222222222223,5377.777777777777,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP102014,JULIO,66,1425600,52462849305.37777,105,55,3638.6363636363635,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP112014,KARINA,63,1360800,20803396731.199997,75,44.285714285714285,2146.8253968253966,2014,EPAC,28.584473814581433,1.0132673236915444,high
EP122014,LOWELL,48,1036800,9571282879.033333,65,36.5625,1495.3125,2014,EPAC,28.584473814581433,1.0132673236915444,high
